,,,,,,https://tw.live/cam/?id=KHC000188,鳳屏一路、光明路三段東北角,,,https://tw.live/cam/?id=KHC000125,鼓山一路/臨海二路,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000225,成功二路、新光路東南角,,,,,,,,,,,https://tw.live/cam/?id=KHC000015,民族/建工路口西南角,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000121,翠華路/華榮路
,,,,,,https://tw.live/cam/?id=KHC000186,鳳屏一路、大漢路路口東側,,,https://tw.live/cam/?id=KHC000124,鼓山渡輪站,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000304,成功二路與正勤路,,,,,,,,,,,https://tw.live/cam/?id=KHC000039,民族/明誠路口,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000337,翠華路、新莊一路
,,,,,,,,,,https://tw.live/cam/?id=KHC999099,龍德路、106巷路口,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000140,成功路/復興路,,,,,,,,,,,https://tw.live/cam/?id=KHC000054,民族一路/天祥二路口,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000059,自由三路/新莊仔路
,,,,,,,,,,https://tw.live/cam/?id=KHC999100,龍德路、83巷路口,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000138,成功路/時代大道,,,,,,,,,,,https://tw.live/cam/?id=KHC000007,澄清/九如路口,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000060,自由二路/大順一路口
,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000069,新生路-后安路,,,,,,,,,,,https://tw.live/cam/?id=KHC000338,站西路,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000160,自由二路/明誠二路
,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000065,民權二路/一心二路口,,,,,,,,,,,https://tw.live/cam/?id=KHC000340,站西路、九如二路,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000058,自由四路/大中二路口
,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000041,漁港/新生路口,,,,,,,,,,,https://tw.live/cam/?id=KHC000341,站西路、建國三路,,,,,,,,,,,,,https://tw.live/cam/?id=KHC700015,高鐵路/重信路
,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000145,漁港路/草衙路,,,,,,,,,,,https://tw.live/cam/?id=KHC000346,站西路與九如二路口東北角,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000095,瑞隆路/保泰路,,,,,,,,,,,https://tw.live/cam/?id=KHC000347,站西路與九如二路口西北角,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000293,育樂凱旋東南角,,,,,,,,,,,https://tw.live/cam/?id=KHC000348,站西路與九如二路口西南角,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000351,站西路與建國三路口東北角,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000350,站西路與建國三路口東南角,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000349,站西路與建國二路口西南角,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000055,自由一路/十全一路口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000061,自由一路/同盟路,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC000079,自立一路/建國三路口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC999112,莊敬路、大順二路,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=KHC999111,鼎山街、大順二路,,,,,,,,,,,,,,
